"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_3","FWB1_4","FWB1_5","FWB1_6","FWB2_1","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_1","FS1_2","FS1_3","FS1_4","FS1_5","FS1_6","FS1_7","FS2_1","FS2_2","FS2_3","SUBKNOWL1","ACT1_1","ACT1_2","FINGOALS","PROPPLAN_1","PROPPLAN_2","PROPPLAN_3","PROPPLAN_4","MANAGE1_1","MANAGE1_2","MANAGE1_3","MANAGE1_4","SAVEHABIT","FRUGALITY","AUTOMATED_1","AUTOMATED_2","ASK1_1","ASK1_2","SUBNUMERACY2","SUBNUMERACY1","CHANGEABLE","GOALCONF","LMscore"
"1",1,2,4,4,4,40,1,3,4,3,5,4,3,2,3,4,37,3,3,3,3,1,3,2,2,4,5,4,4,3,0,2,2,2,2,3,2,2,4,1,6,7,7,2,2,4,4,4,2,2
"1",3,1,6,6,6,49,3,3,3,4,3,4,3,3,2,3,54,4,3,4,4,4,3,4,4,3,2,5,4,3,1,4,4,4,4,5,4,5,4,5,6,0,1,4,3,6,5,6,3,3
"1",1,3,7,6,4,44,3,3,4,5,5,4,3,4,3,3,51,3,2,4,4,3,4,5,4,3,3,5,3,3,0,4,3,3,3,4,3,5,4,4,5,1,0,3,3,4,4,4,3,2
"1",1,1,7,7,7,71,3,4,1,3,1,1,1,3,3,1,63,5,4,4,4,4,4,4,5,4,2,6,3,4,1,4,4,4,4,4,4,3,4,5,5,1,1,4,2,5,6,2,4,3
"1",1,3,7,7,7,86,5,5,1,5,1,1,1,5,1,1,85,5,5,5,5,5,5,5,5,5,1,7,5,5,1,3,4,4,4,5,5,5,5,6,6,1,1,5,2,6,6,5,4,2
"1",2,3,6,6,6,63,4,4,2,4,2,2,2,4,2,2,49,4,4,3,3,3,3,4,3,3,2,5,4,4,1,4,4,4,4,5,4,5,4,6,6,1,1,4,3,4,4,2,4,3
"1",1,3,6,6,6,42,3,3,3,3,4,3,4,4,4,4,54,4,4,4,4,4,4,4,3,3,3,6,4,4,1,4,4,4,4,4,4,4,4,5,5,1,1,4,4,5,4,6,3,2
"1",1,3,7,7,7,67,4,4,1,4,4,2,2,5,1,1,64,5,5,4,4,4,5,5,3,3,3,5,4,4,0,2,2,4,4,5,5,5,5,5,5,7,7,2,3,1,5,6,4,3
"1",3,3,7,7,7,76,4,4,1,4,1,3,1,5,1,1,52,4,4,3,3,3,4,4,4,4,3,5,5,5,1,3,3,5,5,5,4,5,4,6,6,0,1,5,4,4,4,3,4,3
"1",1,3,3,3,3,43,1,2,3,2,3,5,4,2,1,4,39,3,3,3,2,3,2,2,4,3,2,4,5,2,1,4,4,3,2,5,3,2,5,4,5,1,1,3,3,3,5,2,2,3
"1",1,3,4,4,5,53,3,2,3,5,4,5,3,4,1,2,55,4,3,4,4,2,4,5,5,3,3,4,4,4,1,4,4,4,4,4,4,4,4,5,5,7,7,5,2,4,1,6,3,1
"1",1,3,5,6,5,40,3,3,5,3,5,4,3,4,2,5,50,4,3,3,4,2,5,3,3,4,4,4,3,3,1,5,4,4,4,5,5,4,5,4,5,0,1,4,4,5,4,4,3,3
"1",1,3,6,7,7,68,4,5,1,4,2,2,1,5,2,2,48,3,5,3,4,3,3,3,4,4,3,5,4,3,0,4,4,3,2,5,3,5,3,4,5,1,1,2,4,4,6,2,3,3
"1",1,2,4,5,7,53,2,3,2,3,4,3,2,2,2,3,53,3,5,5,4,5,4,2,4,2,1,6,5,2,0,2,2,2,2,5,1,1,3,2,5,7,0,4,2,5,6,2,3,3
"1",1,3,4,4,6,51,2,3,4,3,3,3,2,3,2,3,43,3,3,4,3,3,3,3,3,3,2,6,5,3,1,4,4,4,3,5,4,2,5,4,6,1,1,4,3,5,5,5,3,3
"1",1,3,7,7,5,74,5,5,1,5,1,3,1,5,1,2,79,5,5,5,5,5,5,5,5,2,1,7,5,5,1,5,5,5,5,5,5,5,5,6,6,1,1,5,1,6,6,1,4,3
"1",1,3,5,5,6,43,2,2,4,2,4,4,3,2,3,3,42,3,3,3,3,3,3,3,3,3,3,5,3,3,0,3,3,4,3,3,3,2,4,4,4,1,7,3,3,5,6,5,3,3
"1",1,2,7,6,5,79,4,4,1,4,1,1,1,5,1,2,51,4,4,4,4,3,4,4,2,2,2,5,5,5,1,3,3,3,2,5,5,5,5,4,6,0,7,2,2,3,6,4,4,3
"1",1,3,5,6,4,52,3,3,3,2,3,3,2,4,3,3,43,3,3,3,3,3,4,3,3,3,2,4,4,3,1,2,4,4,2,4,3,5,3,2,6,1,1,3,2,1,4,2,3,3
"1",1,3,5,5,5,56,3,3,2,3,2,3,2,4,2,4,42,3,3,3,3,3,3,3,3,3,3,5,5,3,1,4,4,4,4,5,4,5,4,5,6,1,1,4,4,3,3,3,3,2
"1",1,3,5,5,6,61,3,3,1,4,1,3,2,4,2,3,51,4,4,4,4,3,3,3,4,3,3,5,5,3,1,2,2,4,2,5,3,5,3,4,3,1,1,4,3,5,5,2,3,3
"1",1,3,7,7,6,71,4,4,1,4,2,2,2,5,1,1,57,4,4,3,4,3,4,5,5,3,2,5,5,4,0,4,4,4,3,5,4,5,5,6,5,1,1,3,3,3,3,4,3,3
"1",1,3,4,3,7,32,2,1,5,3,2,5,4,1,5,4,53,4,3,4,3,3,4,4,5,4,3,6,4,4,1,5,4,5,3,5,3,1,5,5,6,7,1,4,4,5,5,5,2,3
"1",1,3,4,3,5,47,4,2,3,1,3,5,1,2,3,4,34,3,3,2,2,2,3,2,2,2,3,4,2,2,1,2,4,2,2,3,2,2,3,5,6,7,0,4,1,2,2,6,2,2
"1",1,3,6,6,7,56,2,5,3,3,3,4,1,3,2,2,56,3,5,3,4,3,5,5,4,4,3,5,3,3,1,5,4,5,4,1,3,1,1,4,5,7,1,3,3,4,4,2,3,1
"1",1,3,7,7,7,84,5,4,1,5,1,1,1,5,1,1,59,4,4,4,4,4,4,5,4,4,3,6,4,5,1,4,5,5,5,5,5,5,5,6,5,7,1,5,3,6,5,3,4,3
"1",1,3,6,6,6,59,5,4,2,3,3,2,2,4,2,2,58,4,4,4,4,4,4,4,4,4,2,5,4,4,1,4,4,4,4,5,4,5,4,5,5,1,1,5,4,5,4,5,3,3
"1",2,3,6,6,6,68,4,4,2,4,1,2,2,5,1,2,46,3,4,3,3,3,3,4,4,4,3,4,4,4,1,4,4,4,3,4,4,4,4,5,5,0,0,4,3,5,4,4,3,3
"1",1,3,4,4,4,51,3,3,3,4,3,3,3,4,2,3,42,3,3,3,3,3,3,3,3,3,3,5,4,4,0,3,3,3,3,5,4,5,5,5,5,0,0,5,4,4,3,4,3,2
"1",1,3,5,7,7,51,3,3,3,3,3,4,2,4,2,4,45,3,4,3,3,3,3,3,4,4,3,4,5,3,1,4,4,4,3,5,5,2,5,5,6,0,1,5,3,6,5,1,4,3
"1",2,3,7,7,6,77,5,5,2,5,2,2,1,5,1,1,57,4,4,3,4,4,5,5,3,3,2,6,4,4,0,4,4,4,2,5,5,5,5,6,6,0,0,5,3,5,4,4,4,3
"1",1,3,4,4,4,64,4,3,2,3,3,3,1,5,1,2,76,5,5,5,5,5,5,5,4,4,2,7,5,5,1,2,3,4,3,5,5,5,4,6,6,1,1,4,4,6,6,1,4,3
"1",1,3,5,7,7,53,2,3,3,2,5,5,1,5,1,3,68,5,5,3,5,5,5,4,4,4,2,7,5,4,1,2,3,4,2,5,3,4,5,6,6,1,1,3,3,1,5,7,3,3
"1",1,3,5,4,2,86,5,5,1,5,1,1,1,5,1,1,42,3,3,3,3,3,3,3,3,1,1,6,5,5,1,5,5,5,5,5,5,5,5,6,6,0,1,5,2,3,5,6,4,2
"1",1,2,6,7,7,62,4,4,2,4,2,3,1,4,2,2,47,4,3,3,2,4,4,4,3,2,2,4,3,3,1,4,4,4,4,3,4,3,4,4,4,0,1,4,5,3,6,2,2,3
"1",1,3,5,6,6,58,3,2,2,3,2,3,2,4,2,3,44,3,3,3,3,3,4,3,3,4,2,5,3,3,1,4,4,4,4,4,3,2,4,4,4,0,0,4,2,3,4,4,3,2
"1",1,3,6,7,4,67,5,5,3,5,1,4,2,5,1,2,57,4,5,3,4,4,4,4,4,5,4,5,4,4,1,2,4,4,3,5,5,5,5,6,6,1,1,3,5,1,3,5,4,3
"1",1,1,5,7,7,57,2,3,1,3,3,3,2,3,3,2,65,5,5,3,4,5,4,4,5,5,3,6,5,4,1,5,5,5,5,5,5,1,5,5,5,7,7,4,4,4,4,5,3,1
"1",1,3,7,7,7,67,4,5,1,5,1,1,2,4,2,2,56,4,4,4,4,4,4,4,4,4,4,5,5,4,1,4,5,4,4,5,4,3,4,5,5,1,1,4,4,4,5,1,3,3
"1",3,3,7,7,1,60,4,3,3,4,4,2,2,3,1,2,59,4,4,4,4,4,4,4,5,5,3,5,5,5,0,5,5,5,5,5,5,5,4,6,5,0,1,5,3,3,4,6,3,1
"1",1,3,5,5,6,65,4,3,2,4,2,1,2,5,1,2,53,4,3,3,3,3,3,5,4,4,2,5,5,4,1,4,3,4,4,5,3,3,4,6,5,1,1,4,3,4,3,2,3,3
"1",2,3,6,6,6,84,5,4,1,5,1,2,1,5,1,1,58,5,3,4,3,3,5,5,4,3,2,6,5,4,0,1,3,3,3,5,5,5,3,6,5,0,0,3,3,6,6,3,4,3
"1",1,3,7,7,7,49,3,3,3,3,3,3,3,3,3,3,42,3,3,3,3,3,3,3,3,3,3,4,3,3,0,3,3,3,3,3,3,3,3,4,4,0,0,3,3,4,4,5,3,2
"1",1,1,5,6,5,47,3,2,4,3,3,3,3,3,2,4,42,3,2,4,3,3,3,3,3,3,2,4,4,3,0,4,4,3,3,5,4,5,5,4,5,0,0,3,3,4,3,4,3,1
"1",1,3,7,7,7,58,3,3,2,3,2,3,2,3,2,2,52,4,4,4,3,3,3,4,4,4,3,5,5,4,1,5,5,5,5,5,4,1,5,6,6,0,1,4,4,4,5,1,4,2
"1",2,3,7,7,7,79,4,4,1,4,1,1,1,5,1,2,76,5,5,5,5,5,5,5,2,5,2,5,5,5,1,4,4,4,4,5,5,5,5,6,6,0,0,4,4,1,5,4,4,2
"1",1,3,7,7,6,47,2,4,2,4,3,5,3,3,2,5,31,2,4,2,2,1,3,1,3,3,3,3,3,2,0,4,4,3,3,5,5,1,5,3,6,7,1,2,5,1,2,3,3,2
"1",1,3,6,5,5,53,3,3,3,3,4,3,2,3,2,3,38,3,2,3,3,3,2,3,3,3,4,4,5,2,1,1,3,3,2,4,1,3,4,2,5,1,0,3,2,3,4,2,3,3
"1",1,1,6,6,6,59,3,3,2,3,3,2,2,4,2,2,46,3,2,3,3,2,4,4,4,4,2,5,4,3,0,3,3,3,2,5,1,5,3,6,6,7,7,4,2,3,4,2,3,2
"1",1,3,2,2,3,17,1,1,5,2,5,5,5,1,5,5,41,3,3,4,3,3,2,3,3,3,3,4,4,3,1,5,4,5,5,5,3,3,5,2,5,1,1,4,2,4,4,2,3,3
"1",2,2,7,6,3,59,2,3,2,4,3,3,2,3,2,1,55,4,5,3,5,3,4,3,3,5,3,4,4,3,1,1,1,1,1,5,1,4,5,1,6,0,0,3,3,1,5,4,3,3
"1",1,3,4,5,7,55,4,4,3,4,2,4,2,4,3,2,52,4,4,3,3,3,3,4,4,4,2,5,4,4,1,4,4,4,4,5,4,5,5,6,6,1,0,5,2,6,5,1,3,3
"1",1,2,6,6,6,51,2,3,3,3,3,3,3,2,2,2,25,1,2,1,1,1,2,2,4,5,5,1,1,1,0,2,4,2,2,2,1,1,1,2,2,0,0,1,1,3,1,4,1,2
"1",1,3,3,4,6,40,1,2,3,2,1,3,4,1,4,5,30,2,3,1,1,1,3,3,3,3,3,3,3,3,0,2,4,3,3,5,3,5,3,4,5,0,1,3,3,4,4,4,2,3
"1",1,3,3,5,4,37,1,1,4,1,4,4,4,2,4,4,28,2,2,1,2,2,2,2,2,3,4,3,4,2,1,2,2,2,2,4,2,1,4,3,3,7,7,2,2,3,1,3,2,2
"1",1,3,4,4,4,52,3,3,3,2,3,4,2,3,2,3,45,3,3,3,3,3,4,4,3,3,3,4,4,3,1,4,4,4,3,5,4,1,3,3,4,7,7,3,3,4,3,3,3,3
"1",1,2,4,4,5,53,3,4,2,3,3,2,3,3,2,3,46,3,3,3,3,3,4,4,3,4,3,5,4,3,1,5,4,3,3,5,5,5,5,5,5,0,1,3,3,5,4,5,3,2
"1",1,3,7,7,7,39,4,4,4,4,4,4,4,4,4,4,56,4,4,4,4,4,4,4,4,4,4,6,5,5,1,5,5,5,5,5,5,5,5,6,6,1,1,5,5,3,4,5,4,1
"1",1,2,7,6,7,50,2,3,2,4,5,4,3,3,2,2,63,4,5,4,4,3,5,4,5,5,1,5,5,5,1,5,5,5,5,5,5,2,5,4,6,0,0,5,3,5,4,5,4,3
"1",1,3,6,6,7,86,5,5,1,5,1,1,1,5,1,1,85,5,5,5,5,5,5,5,5,5,1,6,5,5,1,3,3,5,4,5,5,5,5,6,6,1,1,5,5,5,6,2,4,3
"1",1,3,5,7,7,42,1,3,2,3,5,4,3,3,4,4,45,3,2,2,3,3,3,2,5,5,2,5,5,4,1,5,4,4,5,5,4,2,5,3,6,1,0,4,4,4,6,2,3,1
"1",1,3,6,5,6,56,3,4,3,4,2,3,2,4,3,2,54,4,4,4,3,3,4,4,4,4,2,5,4,4,1,4,4,4,4,5,4,2,5,4,5,1,7,3,2,3,5,5,3,2
"1",3,3,5,7,7,53,2,3,1,2,4,3,3,4,2,3,39,3,3,2,3,1,3,3,3,3,3,5,4,4,1,4,4,3,3,5,4,3,3,3,5,1,1,3,4,2,3,2,3,3
"1",1,3,7,7,6,51,3,4,3,4,3,3,3,4,2,3,48,3,4,3,3,3,4,4,4,4,3,5,4,4,1,3,3,3,2,5,5,5,5,5,5,1,1,3,4,3,2,5,3,2
"1",1,3,6,6,5,65,3,3,2,4,2,3,1,4,1,2,48,3,3,4,4,3,3,3,4,4,2,5,5,4,1,2,4,3,2,5,4,5,3,4,5,1,1,4,2,6,4,5,3,3
"1",1,3,7,6,4,85,5,5,1,5,5,1,1,5,1,1,52,5,3,1,2,3,5,5,3,4,3,5,4,4,0,2,5,4,3,5,5,5,5,5,5,7,7,2,2,5,1,5,4,3
"1",1,3,5,5,5,62,3,4,2,4,4,3,1,4,2,1,46,3,3,3,3,3,3,4,4,4,3,5,4,4,1,4,4,4,1,5,4,3,5,6,6,1,1,3,2,6,5,5,4,3
"1",1,1,4,7,7,35,1,3,5,1,5,5,2,1,2,5,36,1,2,1,2,1,5,3,5,5,5,1,5,3,1,5,5,5,2,5,3,5,3,3,6,7,7,5,5,3,1,7,2,2
"1",1,2,5,5,5,51,2,3,3,3,3,3,3,3,2,3,43,3,3,3,3,3,4,4,3,3,3,5,3,3,0,4,3,4,3,5,4,1,4,5,4,7,7,4,3,3,4,6,3,2
"1",1,3,7,7,7,52,3,3,4,4,3,3,2,3,2,3,57,4,4,4,4,4,4,4,4,4,3,5,5,5,1,4,4,4,4,5,4,5,4,5,5,1,1,4,4,4,5,6,4,3
"1",1,3,5,4,5,46,3,4,3,2,3,5,3,3,2,4,31,2,4,2,1,1,3,2,3,4,3,5,2,3,1,4,2,2,2,5,4,1,5,4,5,1,7,3,3,6,6,3,3,3
"1",1,3,5,5,5,65,3,4,2,3,3,1,1,5,1,3,46,4,2,2,2,2,5,4,4,3,3,4,5,4,1,3,4,4,4,5,4,2,4,4,6,0,0,5,2,6,4,3,4,3
"1",1,2,3,3,3,29,1,2,5,1,5,5,4,3,4,5,34,3,1,1,1,1,4,2,4,5,3,3,3,2,1,5,4,3,1,3,5,1,3,3,5,1,1,3,2,4,4,1,3,1
"1",1,3,5,5,4,53,2,3,3,3,3,2,2,2,2,4,41,3,5,1,3,2,4,4,3,3,4,3,4,4,0,3,3,4,4,1,1,1,1,3,5,1,1,2,4,2,1,6,4,3
"1",1,3,7,7,7,73,4,4,2,4,1,2,1,5,1,1,45,3,3,3,3,3,4,4,3,3,3,5,4,4,0,3,2,2,3,5,1,5,5,6,6,1,0,3,3,1,1,5,4,2
"1",1,3,3,5,5,50,3,2,3,2,2,4,3,3,2,3,33,2,2,2,2,3,3,2,3,3,2,4,3,3,0,3,3,3,3,5,4,5,4,3,4,7,1,3,3,5,5,3,3,3
"1",1,3,6,7,5,53,1,2,3,2,3,3,2,3,2,3,38,3,2,3,3,3,2,2,3,3,3,4,4,2,1,3,3,4,4,4,3,3,4,4,6,0,0,3,3,1,4,2,3,3
"1",1,3,5,7,7,52,2,3,2,3,3,2,3,4,3,3,59,4,4,4,4,3,4,3,5,5,1,7,4,4,0,3,3,3,3,1,1,1,1,4,5,0,0,3,3,4,6,3,3,2
"1",1,1,5,5,5,58,3,2,1,3,3,4,2,3,1,3,44,3,2,2,3,3,3,3,4,4,2,4,4,3,0,5,3,3,3,5,3,5,5,5,6,7,1,5,5,5,6,2,3,3
"1",1,3,6,6,7,44,3,1,4,3,3,5,3,3,2,4,85,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,5,5,5,6,0,0,5,1,3,3,1,4,2
"1",1,3,7,7,7,57,2,3,2,2,2,3,2,4,2,3,55,4,3,4,4,3,4,4,4,4,3,3,4,3,1,5,4,4,3,4,4,4,5,4,5,7,1,4,3,4,1,2,3,2
"1",1,3,5,5,5,63,5,3,2,4,2,3,2,5,1,2,54,4,4,4,4,3,4,4,4,3,3,5,5,3,1,1,3,3,3,5,4,5,4,6,6,1,1,4,3,5,4,2,4,3
"1",1,2,5,5,7,50,3,3,3,3,2,4,3,3,2,3,52,4,3,3,4,3,3,4,4,4,4,4,3,3,1,4,4,3,3,3,3,1,4,5,5,1,1,4,3,4,5,4,3,2
"1",1,3,5,5,5,65,3,4,2,3,3,1,1,5,1,3,46,4,2,2,2,2,5,4,4,3,3,4,5,4,1,3,4,4,4,5,4,2,4,4,6,0,0,5,2,6,4,3,4,3
"1",1,1,2,2,5,22,1,1,5,3,5,5,5,1,5,4,65,5,3,4,5,3,4,5,4,4,2,5,5,4,1,3,3,3,2,2,3,1,5,4,5,7,0,4,3,4,4,3,3,1
"1",1,3,7,2,7,61,5,4,1,5,2,4,2,4,2,2,57,4,4,5,4,4,3,4,4,4,2,6,5,4,1,3,3,4,3,5,4,3,4,6,5,1,1,4,4,3,4,2,3,3
"1",1,3,6,6,6,66,3,3,1,4,1,3,2,4,1,2,48,3,3,3,3,3,4,4,4,4,2,4,4,3,1,3,2,4,4,5,5,4,5,4,5,7,7,2,3,3,4,3,3,3
"1",1,3,6,6,6,67,3,3,3,4,2,3,1,5,1,1,85,5,5,5,5,5,5,5,5,5,1,6,4,4,0,4,4,4,4,5,4,4,5,6,6,1,1,4,3,3,4,2,3,3
"1",1,3,3,6,6,38,1,4,3,2,5,4,1,2,5,5,30,2,2,2,2,2,2,2,2,4,4,5,3,3,0,1,1,1,1,5,1,1,5,5,5,1,7,4,2,2,5,2,3,3
"1",1,3,6,6,5,36,2,2,3,2,5,5,5,2,2,4,58,4,4,4,4,4,4,3,5,5,3,4,5,3,0,2,4,2,2,5,5,1,5,5,1,1,1,5,3,6,5,3,2,3
"1",2,3,7,7,7,66,3,3,2,4,1,3,1,5,2,2,55,4,4,4,4,3,3,4,4,4,2,6,5,4,1,5,5,5,5,5,4,4,4,6,6,7,0,5,4,2,5,3,4,3
"1",3,3,6,6,7,41,4,4,4,4,4,4,4,4,4,3,49,3,4,4,5,2,3,4,3,4,4,6,4,4,1,4,4,4,5,3,4,4,3,4,5,1,1,4,4,2,5,7,3,0
"1",1,3,7,7,7,58,4,4,2,4,2,2,3,4,2,2,56,4,4,3,4,3,5,4,4,4,3,6,4,4,1,5,5,5,5,5,4,5,4,6,5,1,1,5,5,4,5,1,4,3
"1",3,3,7,7,7,55,5,5,5,5,4,3,3,4,1,3,56,4,5,3,3,3,5,4,5,5,3,4,5,5,1,5,3,5,5,5,4,5,5,6,6,1,1,5,3,6,1,7,4,3
"1",1,2,5,7,7,38,1,2,3,2,4,3,5,1,3,4,39,3,3,2,3,3,2,2,3,3,2,4,4,3,1,4,4,4,3,5,3,3,5,1,3,7,7,5,3,5,5,1,2,3
"1",1,3,4,4,7,36,2,3,5,1,5,5,3,3,2,5,17,1,1,1,1,1,1,2,2,5,5,1,2,2,1,3,3,3,3,4,1,1,5,2,6,1,1,1,5,1,2,3,1,3
"1",1,3,6,7,7,50,2,4,2,3,3,3,4,4,3,2,43,3,3,3,3,3,2,3,4,4,3,5,3,3,1,3,4,4,3,3,3,3,4,4,3,7,7,3,4,4,4,2,3,2
"1",1,3,1,1,1,42,3,1,5,1,3,5,3,3,2,4,36,3,1,1,2,2,3,2,5,4,5,3,4,3,1,5,4,3,3,5,3,5,5,4,6,1,0,4,4,6,6,7,2,3
"1",1,3,6,6,5,60,3,4,2,3,2,4,2,4,1,2,63,5,3,3,4,3,4,5,4,5,2,4,5,4,1,5,5,5,5,5,5,5,5,5,6,1,0,5,5,2,6,1,4,3
"1",3,3,6,7,7,61,3,3,1,3,3,2,2,3,2,2,47,3,4,3,3,3,4,4,4,3,2,5,5,4,1,3,4,3,3,5,3,3,4,4,5,0,1,4,3,3,6,2,3,3
"1",1,2,4,4,3,32,1,2,4,1,5,4,4,1,4,5,46,3,4,3,3,3,4,3,4,4,3,4,5,3,0,4,4,3,2,5,4,2,5,2,6,0,0,3,3,2,4,3,3,3
"1",1,3,5,5,5,56,3,3,2,3,3,2,2,2,2,3,50,4,4,4,3,3,4,4,3,3,3,5,4,4,0,3,3,2,3,4,4,4,4,4,5,0,7,3,2,1,6,6,3,3
"1",1,3,6,6,7,67,4,3,2,4,1,3,1,4,1,2,49,4,3,3,3,3,4,4,4,3,4,4,3,3,0,4,4,3,3,5,5,5,5,6,5,0,1,4,2,4,4,3,4,3
"1",1,3,6,6,5,48,2,2,4,3,3,5,3,4,2,2,47,3,4,4,4,2,4,4,3,3,4,5,5,4,1,3,4,4,4,5,4,4,3,4,5,1,7,2,2,3,3,5,3,3
"1",1,3,5,5,4,63,2,4,2,4,2,3,2,4,1,2,51,4,5,3,3,3,4,4,1,4,2,6,5,4,1,4,4,4,4,5,3,5,5,5,5,0,0,4,3,2,4,2,4,2
"1",1,3,7,7,7,66,4,4,1,4,1,3,2,4,1,2,78,5,5,5,5,5,5,5,4,4,1,5,5,5,1,4,5,5,4,5,4,5,4,6,5,1,1,5,3,6,5,1,4,3
"1",1,3,5,5,6,50,4,4,2,3,3,5,3,2,2,3,53,4,3,5,4,3,3,4,3,4,3,5,5,4,1,2,3,4,4,5,3,4,4,6,6,1,1,5,4,4,5,3,3,3
"1",2,3,5,6,7,59,4,3,3,4,2,3,2,4,1,4,49,4,4,4,2,3,4,4,3,4,3,4,5,4,1,2,3,4,3,5,4,5,5,5,6,1,1,4,4,6,6,7,3,3
"1",1,2,6,6,7,65,3,3,1,4,3,2,1,4,3,2,57,4,3,4,3,3,5,5,5,5,3,5,5,5,0,4,4,4,4,5,5,5,3,6,6,7,7,5,1,1,3,6,4,3
"1",2,3,7,6,6,69,5,4,2,4,2,2,1,3,1,2,75,5,5,5,5,5,4,4,5,5,1,7,5,4,1,2,2,4,4,5,3,5,5,5,6,0,0,5,2,4,6,3,4,3
"1",1,3,5,4,4,51,2,2,3,3,3,3,2,3,3,3,40,4,3,2,2,1,4,3,2,2,2,4,4,3,1,4,4,3,4,5,4,1,3,4,5,7,7,4,2,6,4,5,3,2
"1",1,3,5,7,7,56,4,4,2,4,2,2,3,4,2,3,69,5,3,3,5,5,5,5,4,4,2,5,5,4,1,3,4,5,4,5,4,5,4,5,5,1,0,4,3,6,5,2,4,3
"1",1,3,6,6,5,61,4,4,1,3,3,3,2,5,2,2,58,4,4,4,4,4,4,4,4,4,2,6,5,3,1,2,2,2,2,4,2,4,5,2,6,1,1,4,2,6,6,3,4,3
"1",1,3,7,7,7,72,4,4,2,5,1,2,1,4,1,2,67,5,5,5,5,4,4,4,4,3,1,7,4,4,1,4,4,4,4,5,4,5,5,5,3,1,1,5,3,5,6,3,4,3
"1",1,3,5,6,7,76,5,5,1,5,1,2,1,5,1,2,85,5,5,5,5,5,5,5,5,5,1,6,5,4,1,2,4,4,4,5,5,5,5,6,6,1,1,5,3,4,5,2,4,3
"1",1,3,7,3,6,50,3,3,2,4,3,5,3,3,2,3,51,4,4,3,3,3,4,4,4,4,4,4,2,4,1,4,4,4,3,5,3,3,5,6,6,1,0,3,3,4,3,4,3,2
"1",1,3,4,5,7,65,5,4,3,4,1,1,1,5,2,3,70,5,5,5,4,5,5,5,3,4,1,7,5,4,0,1,2,3,1,5,4,5,2,5,6,0,0,5,1,6,6,2,3,3
"1",1,3,6,7,6,61,4,4,3,4,2,3,2,5,1,2,56,4,5,4,4,3,3,4,4,4,2,6,5,4,1,3,3,4,3,5,3,5,5,6,6,1,1,5,2,4,6,2,4,3
"1",2,3,6,6,2,56,3,3,2,3,3,5,2,4,1,4,30,2,4,1,2,2,2,2,2,4,4,4,5,2,0,3,2,1,1,5,4,5,1,2,2,0,7,1,3,1,5,3,3,3
"1",1,3,7,7,7,68,3,5,1,5,1,2,1,3,2,2,69,5,5,3,5,3,5,5,5,4,3,5,5,4,1,2,4,5,4,5,3,5,5,6,6,1,1,4,4,6,6,3,4,3
"1",2,3,5,4,6,55,3,3,3,3,3,3,2,3,2,3,58,4,5,4,3,3,5,4,5,5,2,5,5,3,1,5,4,4,4,5,3,3,5,5,4,0,1,5,2,5,5,6,3,3
"1",1,3,7,7,7,70,5,5,1,5,1,1,1,4,2,3,85,5,5,5,5,5,5,5,5,5,1,7,5,4,0,5,4,4,4,5,4,3,5,6,6,1,0,4,3,6,6,2,4,3
"1",1,3,4,4,4,48,2,2,3,3,3,3,3,3,3,3,34,3,2,2,2,2,2,2,3,3,3,4,4,3,1,4,2,2,2,4,3,1,4,2,5,7,7,2,3,5,3,2,2,3
"1",1,3,5,2,7,50,2,5,3,3,3,5,3,3,1,4,55,4,5,4,4,4,4,3,4,4,4,3,5,4,1,5,5,4,5,5,4,5,5,6,6,1,1,3,3,6,6,6,3,3
"1",1,3,7,7,6,59,4,4,2,4,4,3,1,3,2,2,56,4,5,4,3,5,4,2,4,5,2,6,4,3,1,3,4,4,4,5,3,2,4,6,4,7,1,4,2,6,5,6,4,3
"1",1,3,7,6,5,86,5,5,1,5,1,1,1,5,1,2,68,5,4,5,4,5,5,5,2,4,1,6,5,4,1,4,3,4,3,5,5,5,5,6,5,0,0,5,3,6,6,2,4,3
"1",1,2,7,7,7,48,3,3,3,3,2,3,3,2,4,3,39,3,3,3,3,3,3,1,3,3,3,1,3,3,0,3,3,3,4,3,2,1,1,2,5,0,1,4,2,1,1,4,2,1
"1",1,3,5,5,5,59,3,3,2,4,3,3,3,4,1,2,49,3,4,3,4,4,3,4,4,2,2,5,5,3,1,4,4,4,4,5,4,5,5,4,6,7,1,5,3,5,6,2,3,3
"1",1,3,3,5,5,32,1,2,4,1,5,5,5,2,4,3,45,3,3,3,3,3,3,3,4,4,2,5,4,3,1,3,4,4,2,4,3,1,3,1,5,0,7,4,3,6,6,2,3,3
"1",1,3,7,7,7,57,3,4,2,4,3,2,2,4,2,3,55,4,5,4,3,4,4,5,2,4,3,5,5,4,1,5,4,5,4,5,4,5,5,5,5,1,0,4,4,5,5,1,4,3
"1",1,3,7,7,7,80,5,5,1,4,1,2,1,5,1,2,51,4,4,3,3,3,4,4,4,4,3,6,5,4,1,4,4,4,4,5,4,4,5,6,6,0,1,3,3,5,5,2,4,3
"1",1,2,7,3,6,50,3,3,3,4,4,5,3,2,1,3,55,4,4,4,4,4,4,4,3,2,1,6,4,4,1,3,4,4,4,5,5,5,5,4,6,0,7,5,1,2,5,6,3,3
